TEXTURE_ID,TEXTURERECT_TOP,TEXTURERECT_LEFT,TEXTURERECT_WIDTH,TEXTURERECT_HEIGHT,NAME,XPOSITION,YPOSITION,WIDTH,HEIGHT,LAYER,ORDER,ROTATION,ORIGINX,ORIGINY,XSCALE,YSCALE
-104,-104.501312,884,571.776733,,,,,,,,,,,,,
graphics/background/basement.png,156,234,52,52,basementwall,-104.000000,-104.501312,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,156,234,52,52,basementwall,676.000000,-104.501312,52.000000,52.000000,0,0,0.000000,52.000000,0.000000,-1.000000,1.000000
graphics/background/basement.png,156,234,52,52,basementwall,676.000000,363.275452,52.000000,52.000000,0,0,0.000000,52.000000,52.000000,-1.000000,-1.000000
graphics/background/basement.png,156,234,52,52,basementwall,-104.000000,363.275452,52.000000,52.000000,0,0,0.000000,0.000000,52.000000,1.000000,-1.000000
graphics/background/basement.png,156,286,52,52,basementwall,0.000000,-104.501312,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,156,338,52,52,basementwall,104.000000,-104.501312,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/basement.png,156,286,52,52,basementwall,572.000000,-104.501312,52.000000,52.000000,0,0,0.000000,52.000000,0.000000,-1.000000,1.000000
graphics/background/basement.png,156,286,52,52,basementwall,572.000000,363.275452,52.000000,52.000000,0,0,0.000000,52.000000,52.000000,-1.000000,-1.000000
graphics/background/basement.png,156,286,52,52,basementwall,0.000000,363.275452,52.000000,52.000000,0,0,0.000000,0.000000,52.000000,1.000000,-1.000000
graphics/background/basement.png,156,338,52,52,basementwall,468.000000,-104.501312,52.000000,52.000000,0,0,0.000000,52.000000,0.000000,-1.000000,1.000000
graphics/background/basement.png,156,338,52,52,basementwall,468.000000,363.275452,52.000000,52.000000,0,0,180.000000,52.000000,52.000000,1.000000,1.000000
graphics/background/basement.png,156,338,52,52,basementwall,104.000000,363.275452,52.000000,52.000000,0,0,180.000000,0.000000,52.000000,-1.000000,1.000000
graphics/background/basement.png,156,390,52,52,basementwall,207.999939,-104.501312,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
