TEXTURE_ID,TEXTURERECT_TOP,TEXTURERECT_LEFT,TEXTURERECT_WIDTH,TEXTURERECT_HEIGHT,NAME,XPOSITION,YPOSITION,WIDTH,HEIGHT,LAYER,ORDER,ROTATION,ORIGINX,ORIGINY,XSCALE,YSCALE
-104,-104.501312,884,571.776733,,,,,,,,,,,,,
graphics/background/sheol.png,0,0,52,52,sheol,-104.000000,-104.501312,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/sheol.png,0,52,52,52,sheol,0.000000,-104.501312,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/sheol.png,0,104,52,52,sheol,104.000000,-104.501312,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/sheol.png,0,156,52,52,sheol,207.999939,-104.501312,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/sheol.png,0,208,26,52,sheol,312.000000,-104.501312,26.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/sheol.png,0,156,52,52,sheol,364.000000,-104.501312,52.000000,52.000000,0,0,0.000000,52.000000,0.000000,-1.000000,1.000000
graphics/background/sheol.png,0,104,52,52,sheol,468.000000,-104.501312,52.000000,52.000000,0,0,0.000000,52.000000,0.000000,-1.000000,1.000000
graphics/background/sheol.png,0,52,52,52,sheol,572.000000,-104.501312,52.000000,52.000000,0,0,0.000000,52.000000,0.000000,-1.000000,1.000000
graphics/background/sheol.png,0,0,52,52,sheol,676.000000,-104.501312,52.000000,52.000000,0,0,0.000000,52.000000,0.000000,-1.000000,1.000000
graphics/background/sheol.png,52,0,52,52,sheol,-104.000000,-0.232056,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/sheol.png,52,52,52,52,sheol,0.000000,-0.232056,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/sheol.png,52,104,52,52,sheol,104.000000,-0.232056,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/sheol.png,52,156,52,52,sheol,207.999939,-0.232056,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/sheol.png,52,208,26,52,sheol,312.000000,-0.232056,26.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/sheol.png,52,156,52,52,sheol,364.000000,-0.232056,52.000000,52.000000,0,0,0.000000,52.000000,0.000000,-1.000000,1.000000
