TEXTURE_ID,TEXTURERECT_TOP,TEXTURERECT_LEFT,TEXTURERECT_WIDTH,TEXTURERECT_HEIGHT,NAME,XPOSITION,YPOSITION,WIDTH,HEIGHT,LAYER,ORDER,ROTATION,ORIGINX,ORIGINY,XSCALE,YSCALE
-104,-104.32309,884,571.750244,,,,,,,,,,,,,
graphics/background/secret.png,0,0,52,52,secretwall,-104.000000,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/secret.png,0,52,52,52,secretwall,0.000000,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/secret.png,0,104,52,52,secretwall,104.000000,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/secret.png,0,156,52,52,secretwall,207.999939,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/secret.png,0,208,26,52,secretfloor,312.000000,-104.323090,26.000000,52.000000,0,0,0.000000,0.000000,0.000000,1.000000,1.000000
graphics/background/secret.png,0,156,52,52,secretwall,364.000000,-104.323090,52.000000,52.000000,0,0,0.000000,52.000000,0.000000,-1.000000,1.000000
graphics/background/secret.png,0,104,52,52,secretwall,468.000000,-104.323090,52.000000,52.000000,0,0,0.000000,52.000000,0.000000,-1.000000,1.000000
graphics/background/secret.png,0,52,52,52,secretwall,572.000000,-104.323090,52.000000,52.000000,0,0,0.000000,52.000000,0.000000,-1.000000,1.000000
graphics/background/secret.png,0,0,52,52,secretwall,676.000000,-104.323090,52.000000,52.000000,0,0,0.000000,52.000000,0.000000,-1.000000,1.000000
graphics/background/secret.png,0,0,52,52,secretwall,-104.000000,363.427185,52.000000,52.000000,0,0,0.000000,0.000000,52.000000,1.000000,-1.000000
graphics/background/secret.png,0,52,52,52,secretwall,0.000000,363.427185,52.000000,52.000000,0,0,0.000000,0.000000,52.000000,1.000000,-1.000000
graphics/background/secret.png,0,104,52,52,secretwall,104.000000,363.427185,52.000000,52.000000,0,0,0.000000,0.000000,52.000000,1.000000,-1.000000
graphics/background/secret.png,0,156,52,52,secretwall,207.999939,363.427185,52.000000,52.000000,0,0,0.000000,0.000000,52.000000,1.000000,-1.000000
